"work_id","work_title","source_ref","anchor_id","translation","translator_notes","status"
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:67","orot-ha-kodesh-3-2-4-67","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:68","orot-ha-kodesh-3-2-4-68","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:69","orot-ha-kodesh-3-2-4-69","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:70","orot-ha-kodesh-3-2-4-70","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:71","orot-ha-kodesh-3-2-4-71","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:72","orot-ha-kodesh-3-2-4-72","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:73","orot-ha-kodesh-3-2-4-73","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:74","orot-ha-kodesh-3-2-4-74","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:75","orot-ha-kodesh-3-2-4-75","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:4:76","orot-ha-kodesh-3-2-4-76","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:77","orot-ha-kodesh-3-2-5-77","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:78","orot-ha-kodesh-3-2-5-78","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:79","orot-ha-kodesh-3-2-5-79","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:80","orot-ha-kodesh-3-2-5-80","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:81","orot-ha-kodesh-3-2-5-81","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:82","orot-ha-kodesh-3-2-5-82","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:83","orot-ha-kodesh-3-2-5-83","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:84","orot-ha-kodesh-3-2-5-84","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:85","orot-ha-kodesh-3-2-5-85","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:86","orot-ha-kodesh-3-2-5-86","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:87","orot-ha-kodesh-3-2-5-87","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:88","orot-ha-kodesh-3-2-5-88","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:89","orot-ha-kodesh-3-2-5-89","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:90","orot-ha-kodesh-3-2-5-90","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:91","orot-ha-kodesh-3-2-5-91","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:92","orot-ha-kodesh-3-2-5-92","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:93","orot-ha-kodesh-3-2-5-93","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:94","orot-ha-kodesh-3-2-5-94","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:95","orot-ha-kodesh-3-2-5-95","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:96","orot-ha-kodesh-3-2-5-96","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:97","orot-ha-kodesh-3-2-5-97","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:98","orot-ha-kodesh-3-2-5-98","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:99","orot-ha-kodesh-3-2-5-99","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:5:100","orot-ha-kodesh-3-2-5-100","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:101","orot-ha-kodesh-3-2-6-101","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:102","orot-ha-kodesh-3-2-6-102","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:103","orot-ha-kodesh-3-2-6-103","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:104","orot-ha-kodesh-3-2-6-104","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:105","orot-ha-kodesh-3-2-6-105","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:106","orot-ha-kodesh-3-2-6-106","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:107","orot-ha-kodesh-3-2-6-107","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:108","orot-ha-kodesh-3-2-6-108","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:109","orot-ha-kodesh-3-2-6-109","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:110","orot-ha-kodesh-3-2-6-110","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:111","orot-ha-kodesh-3-2-6-111","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:112","orot-ha-kodesh-3-2-6-112","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:6:113","orot-ha-kodesh-3-2-6-113","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:114","orot-ha-kodesh-3-2-7-114","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:115","orot-ha-kodesh-3-2-7-115","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:116","orot-ha-kodesh-3-2-7-116","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:117","orot-ha-kodesh-3-2-7-117","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:118","orot-ha-kodesh-3-2-7-118","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:119","orot-ha-kodesh-3-2-7-119","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:120","orot-ha-kodesh-3-2-7-120","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:121","orot-ha-kodesh-3-2-7-121","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:122","orot-ha-kodesh-3-2-7-122","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:123","orot-ha-kodesh-3-2-7-123","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:124","orot-ha-kodesh-3-2-7-124","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:125","orot-ha-kodesh-3-2-7-125","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:126","orot-ha-kodesh-3-2-7-126","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:127","orot-ha-kodesh-3-2-7-127","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:128","orot-ha-kodesh-3-2-7-128","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:129","orot-ha-kodesh-3-2-7-129","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:130","orot-ha-kodesh-3-2-7-130","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:131","orot-ha-kodesh-3-2-7-131","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:132","orot-ha-kodesh-3-2-7-132","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:133","orot-ha-kodesh-3-2-7-133","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:134","orot-ha-kodesh-3-2-7-134","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:135","orot-ha-kodesh-3-2-7-135","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:136","orot-ha-kodesh-3-2-7-136","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:137","orot-ha-kodesh-3-2-7-137","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:2:7:138","orot-ha-kodesh-3-2-7-138","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:1","orot-ha-kodesh-3-3-1-1","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:2","orot-ha-kodesh-3-3-1-2","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:3","orot-ha-kodesh-3-3-1-3","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:4","orot-ha-kodesh-3-3-1-4","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:5","orot-ha-kodesh-3-3-1-5","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:6","orot-ha-kodesh-3-3-1-6","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:7","orot-ha-kodesh-3-3-1-7","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:8","orot-ha-kodesh-3-3-1-8","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:9","orot-ha-kodesh-3-3-1-9","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:10","orot-ha-kodesh-3-3-1-10","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:11","orot-ha-kodesh-3-3-1-11","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:12","orot-ha-kodesh-3-3-1-12","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:13","orot-ha-kodesh-3-3-1-13","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:14","orot-ha-kodesh-3-3-1-14","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:15","orot-ha-kodesh-3-3-1-15","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:16","orot-ha-kodesh-3-3-1-16","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:17","orot-ha-kodesh-3-3-1-17","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:18","orot-ha-kodesh-3-3-1-18","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:19","orot-ha-kodesh-3-3-1-19","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:20","orot-ha-kodesh-3-3-1-20","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:21","orot-ha-kodesh-3-3-1-21","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:22","orot-ha-kodesh-3-3-1-22","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:23","orot-ha-kodesh-3-3-1-23","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:24","orot-ha-kodesh-3-3-1-24","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:25","orot-ha-kodesh-3-3-1-25","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:26","orot-ha-kodesh-3-3-1-26","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:27","orot-ha-kodesh-3-3-1-27","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:1:28","orot-ha-kodesh-3-3-1-28","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:1","orot-ha-kodesh-3-3-2-1","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:2","orot-ha-kodesh-3-3-2-2","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:3","orot-ha-kodesh-3-3-2-3","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:4","orot-ha-kodesh-3-3-2-4","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:5","orot-ha-kodesh-3-3-2-5","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:6","orot-ha-kodesh-3-3-2-6","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:7","orot-ha-kodesh-3-3-2-7","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:8","orot-ha-kodesh-3-3-2-8","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:9","orot-ha-kodesh-3-3-2-9","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:10","orot-ha-kodesh-3-3-2-10","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:11","orot-ha-kodesh-3-3-2-11","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:12","orot-ha-kodesh-3-3-2-12","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:13","orot-ha-kodesh-3-3-2-13","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:14","orot-ha-kodesh-3-3-2-14","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:15","orot-ha-kodesh-3-3-2-15","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:16","orot-ha-kodesh-3-3-2-16","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:17","orot-ha-kodesh-3-3-2-17","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:18","orot-ha-kodesh-3-3-2-18","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:19","orot-ha-kodesh-3-3-2-19","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:20","orot-ha-kodesh-3-3-2-20","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:21","orot-ha-kodesh-3-3-2-21","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:22","orot-ha-kodesh-3-3-2-22","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:23","orot-ha-kodesh-3-3-2-23","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:24","orot-ha-kodesh-3-3-2-24","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:25","orot-ha-kodesh-3-3-2-25","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:26","orot-ha-kodesh-3-3-2-26","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:27","orot-ha-kodesh-3-3-2-27","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:28","orot-ha-kodesh-3-3-2-28","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:29","orot-ha-kodesh-3-3-2-29","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:30","orot-ha-kodesh-3-3-2-30","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:31","orot-ha-kodesh-3-3-2-31","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:32","orot-ha-kodesh-3-3-2-32","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:33","orot-ha-kodesh-3-3-2-33","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:34","orot-ha-kodesh-3-3-2-34","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:35","orot-ha-kodesh-3-3-2-35","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:36","orot-ha-kodesh-3-3-2-36","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:37","orot-ha-kodesh-3-3-2-37","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:38","orot-ha-kodesh-3-3-2-38","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:39","orot-ha-kodesh-3-3-2-39","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:40","orot-ha-kodesh-3-3-2-40","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:41","orot-ha-kodesh-3-3-2-41","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:2:42","orot-ha-kodesh-3-3-2-42","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:1","orot-ha-kodesh-3-3-3-1","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:2","orot-ha-kodesh-3-3-3-2","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:3","orot-ha-kodesh-3-3-3-3","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:4","orot-ha-kodesh-3-3-3-4","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:5","orot-ha-kodesh-3-3-3-5","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:6","orot-ha-kodesh-3-3-3-6","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:7","orot-ha-kodesh-3-3-3-7","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:8","orot-ha-kodesh-3-3-3-8","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:9","orot-ha-kodesh-3-3-3-9","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:10","orot-ha-kodesh-3-3-3-10","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:11","orot-ha-kodesh-3-3-3-11","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:12","orot-ha-kodesh-3-3-3-12","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:13","orot-ha-kodesh-3-3-3-13","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:14","orot-ha-kodesh-3-3-3-14","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:15","orot-ha-kodesh-3-3-3-15","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:16","orot-ha-kodesh-3-3-3-16","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:17","orot-ha-kodesh-3-3-3-17","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:18","orot-ha-kodesh-3-3-3-18","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:19","orot-ha-kodesh-3-3-3-19","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:20","orot-ha-kodesh-3-3-3-20","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:21","orot-ha-kodesh-3-3-3-21","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:22","orot-ha-kodesh-3-3-3-22","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:23","orot-ha-kodesh-3-3-3-23","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:24","orot-ha-kodesh-3-3-3-24","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:25","orot-ha-kodesh-3-3-3-25","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:26","orot-ha-kodesh-3-3-3-26","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:27","orot-ha-kodesh-3-3-3-27","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:28","orot-ha-kodesh-3-3-3-28","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:29","orot-ha-kodesh-3-3-3-29","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:30","orot-ha-kodesh-3-3-3-30","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:31","orot-ha-kodesh-3-3-3-31","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:32","orot-ha-kodesh-3-3-3-32","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:33","orot-ha-kodesh-3-3-3-33","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:34","orot-ha-kodesh-3-3-3-34","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:35","orot-ha-kodesh-3-3-3-35","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:36","orot-ha-kodesh-3-3-3-36","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:37","orot-ha-kodesh-3-3-3-37","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:38","orot-ha-kodesh-3-3-3-38","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:39","orot-ha-kodesh-3-3-3-39","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:40","orot-ha-kodesh-3-3-3-40","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:41","orot-ha-kodesh-3-3-3-41","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:42","orot-ha-kodesh-3-3-3-42","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:43","orot-ha-kodesh-3-3-3-43","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:44","orot-ha-kodesh-3-3-3-44","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:3:45","orot-ha-kodesh-3-3-3-45","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:1","orot-ha-kodesh-3-3-4-1","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:2","orot-ha-kodesh-3-3-4-2","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:3","orot-ha-kodesh-3-3-4-3","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:4","orot-ha-kodesh-3-3-4-4","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:5","orot-ha-kodesh-3-3-4-5","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:6","orot-ha-kodesh-3-3-4-6","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:7","orot-ha-kodesh-3-3-4-7","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:8","orot-ha-kodesh-3-3-4-8","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:9","orot-ha-kodesh-3-3-4-9","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:10","orot-ha-kodesh-3-3-4-10","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:11","orot-ha-kodesh-3-3-4-11","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:12","orot-ha-kodesh-3-3-4-12","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:13","orot-ha-kodesh-3-3-4-13","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:14","orot-ha-kodesh-3-3-4-14","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:15","orot-ha-kodesh-3-3-4-15","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:16","orot-ha-kodesh-3-3-4-16","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:17","orot-ha-kodesh-3-3-4-17","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:18","orot-ha-kodesh-3-3-4-18","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:19","orot-ha-kodesh-3-3-4-19","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:20","orot-ha-kodesh-3-3-4-20","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:21","orot-ha-kodesh-3-3-4-21","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:22","orot-ha-kodesh-3-3-4-22","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:23","orot-ha-kodesh-3-3-4-23","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:24","orot-ha-kodesh-3-3-4-24","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:25","orot-ha-kodesh-3-3-4-25","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:26","orot-ha-kodesh-3-3-4-26","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:27","orot-ha-kodesh-3-3-4-27","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:28","orot-ha-kodesh-3-3-4-28","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:29","orot-ha-kodesh-3-3-4-29","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:30","orot-ha-kodesh-3-3-4-30","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:31","orot-ha-kodesh-3-3-4-31","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:4:32","orot-ha-kodesh-3-3-4-32","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:5:1","orot-ha-kodesh-3-3-5-1","","",""
"orot-ha-kodesh","Orot HaKodesh","Orot HaKodesh 3:3:5:2","orot-ha-kodesh-3-3-5-2","","",""
